run_id,t_s,event,decision,valid_plan,reason,candidate_count,decision_seconds,action,start_s,completion_s,completion_s_m,completion_t_s,predicted_min_h_m,predicted_min_net_m,execution_margin_mps2,gradient_M,gradient_R,partner_M,partner_R,feedback_M,feedback_R,K_MR,K_RM,W,z_M,z_R,delta_z_M,delta_z_R
S1_short_window_prepare_i0,6.0,plan_generated,1,1,,7,0.048532299988437444,hold_and_refine,3.5,169.0213571049408,169.0213571049408,6.499999999999997,0.1230450747089522,4.1678299082651735,1.2257695196161245,0.09503985753085856,0.13796996442497977,-0.005427902533868377,0.005427902533868377,0.0,0.0,0.16,0.16,0.23210105522431337,0.8084021759936183,0.7650659120208755,-0.006789911705429419,-0.0034340484165653606
S1_short_window_prepare_i1,0.0,plan_generated,1,0,finite_search_no_valid_plan,96,0.11685719998786226,continue_bounded_preparation,,,,,-2.326718749999803,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,
S1_short_window_prepare_i1,0.5,plan_generated,1,0,finite_search_no_valid_plan,96,0.1643839999451302,continue_bounded_preparation,,,,,-0.8189062499997801,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,
S1_short_window_prepare_i1,1.0,plan_generated,1,0,finite_search_no_valid_plan,96,0.16786049999063835,continue_bounded_preparation,,,,,-0.6803720318372264,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,
S1_short_window_prepare_i1,1.5,plan_generated,1,0,finite_search_no_valid_plan,96,0.12347729998873547,continue_bounded_preparation,,,,,-0.6800919534740579,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,
S1_short_window_prepare_i1,2.0,plan_generated,1,0,finite_search_no_valid_plan,96,0.12318309996044263,continue_bounded_preparation,,,,,-0.1887500000003266,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,
S1_short_window_prepare_i1,2.5,plan_generated,1,0,finite_search_no_valid_plan,96,0.12985470000421628,continue_bounded_preparation,,,,,-0.21160205075495941,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,
S1_short_window_prepare_i1,3.0,plan_generated,1,0,finite_search_no_valid_plan,96,0.11485159996664152,continue_bounded_preparation,,,,,-0.21160205075495941,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,
S1_short_window_prepare_i1,3.5,plan_generated,1,0,finite_search_no_valid_plan,96,0.11959959997329861,continue_bounded_preparation,,,,,-0.21160205075495941,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,
S1_short_window_prepare_i1,4.0,plan_generated,1,0,finite_search_no_valid_plan,96,0.11843339999904856,continue_bounded_preparation,,,,,-0.21160205075495941,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,
S1_short_window_prepare_i1,4.5,plan_generated,1,0,finite_search_no_valid_plan,96,0.12192710000090301,continue_bounded_preparation,,,,,-0.21160205075495941,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,
S1_short_window_prepare_i1,5.0,plan_generated,1,0,finite_search_no_valid_plan,96,0.14770270005101338,continue_bounded_preparation,,,,,-0.06300660488542853,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,
S1_short_window_prepare_i1,5.5,plan_generated,1,0,finite_search_no_valid_plan,96,0.11935649998486042,continue_bounded_preparation,,,,,-0.07733961392507993,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,
S1_short_window_prepare_i1,6.0,plan_generated,1,0,finite_search_no_valid_plan,96,0.11979080003220588,continue_bounded_preparation,,,,,-0.08547079534394797,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,
S1_short_window_prepare_i1,6.5,plan_generated,1,0,finite_search_no_valid_plan,96,0.12517600000137463,continue_bounded_preparation,,,,,-0.09055561890931241,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,
S1_short_window_prepare_i1,7.0,plan_generated,1,0,finite_search_no_valid_plan,96,0.11791919998358935,continue_bounded_preparation,,,,,-0.06328960227019209,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,
S1_short_window_prepare_i1,7.5,plan_generated,1,0,finite_search_no_valid_plan,96,0.1203766000107862,continue_bounded_preparation,,,,,-0.17119261148242604,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,
S1_short_window_prepare_i2,0.0,plan_generated,1,0,finite_search_no_valid_plan,96,0.12992739997571334,continue_bounded_preparation,,,,,-2.3906249999997424,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,
S1_short_window_prepare_i2,0.5,plan_generated,1,0,finite_search_no_valid_plan,96,0.12914829998044297,continue_bounded_preparation,,,,,-0.48437499999992006,,,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,
S1_short_window_prepare_i2,1.0,plan_generated,1,1,,102,0.5096323999459855,new_joint_plan,3.5,163.05888030142071,163.05888030142071,6.5,0.16783620544093214,4.307352212337844,1.0989352663904786,2.8097046743296845,-661.3984328395862,-0.05595684426031894,0.05595684426031894,0.0,0.0,0.16,0.16,0.40383373870871375,0.9670215778698406,0.6893117554634928,-0.032978422130159446,0.02264508879682614
S1_short_window_prepare_i2,1.5,plan_generated,1,1,,7,0.2604257999919355,hold_and_refine,3.5,164.25740534375075,164.25740534375075,6.5,0.0834996829757726,4.1035653996596695,1.1948172697768862,2.4291080240879044,4.291317686976278,-0.05425111981224004,0.05425111981224004,0.0,0.0,0.16,0.16,0.4427031102997382,0.9350609100743713,0.7109228213259049,-0.031960667795469244,0.021611065862412127
S1_short_window_prepare_i2,2.0,plan_generated,1,1,,7,0.27084380004089326,hold_and_refine,3.5,165.1879447885763,165.1879447885763,6.5,0.01629576207206629,3.936229156471012,1.28672240013002,2.0139679455402675,4.525349105509098,-0.05191947780134557,0.05191947780134557,0.0,0.0,0.16,0.16,0.501240997225903,0.9044258666233267,0.7311951776559704,-0.03063504345104462,0.020272356330065522
S1_short_window_prepare_i2,2.5,plan_generated,1,1,,7,0.21647159999702126,hold_and_refine;state_update_rejected,3.5,165.1879447885763,165.1879447885763,6.5,0.01629576207206629,3.936229156471012,1.28672240013002,1.6384331626330424,5.011915573402894,-0.04860218104009616,0.04860218104009616,0.0,0.0,0.16,0.16,0.5866981233175542,0.9044258666233267,0.7311951776559704,0.0,0.0
S1_short_window_prepare_i2,3.0,plan_generated,1,1,,7,0.20335129997693002,hold_and_refine;state_update_rejected,3.5,165.1879447885763,165.1879447885763,6.5,0.01629576207206629,3.936229156471012,1.28672240013002,1.3059034970338146,3.6300818966550943,-0.05987723444283083,0.05987723444283083,0.0,0.0,0.16,0.16,0.7228042101253109,0.9044258666233267,0.7311951776559704,0.0,0.0
S1_short_window_prepare_i2,3.5,plan_generated,1,1,,7,0.1725196000188589,hold_and_refine;state_update_rejected,3.5,165.1879447885763,165.1879447885763,6.5,0.01629576207206629,3.936229156471012,1.28672240013002,1.0108738314345613,2.7494523976497454,-0.05566706333000274,0.05566706333000274,0.0,0.0,0.16,0.16,0.671981398517243,0.9044258666233267,0.7311951776559704,0.0,0.0
S1_short_window_prepare_i2,4.0,plan_generated,1,1,,7,0.14798210002481937,hold_and_refine;state_update_rejected,3.5,165.1879447885763,165.1879447885763,6.5,0.01629576207206629,3.936229156471012,1.28672240013002,0.7533441658353539,1.8182711095198008,-0.04166456692069532,0.04166456692069532,0.0,0.0,0.16,0.16,0.5029511577071857,0.9044258666233267,0.7311951776559704,0.0,0.0
S1_short_window_prepare_i2,4.5,plan_generated,1,1,,7,0.1468744999729097,hold_and_refine,3.5,165.31041666408814,165.31041666408814,6.5,0.003993296643145072,3.902851608289592,1.2798810763100907,0.5333145002361213,1.100791403308631,-0.03177969983770916,0.03177969983770916,0.0,0.0,0.16,0.16,0.38362661624171135,0.8840138873713554,0.7412354661535773,-0.020411979251971246,0.010040288497606853
S1_short_window_prepare_i2,5.0,plan_generated,1,1,,7,0.09493329998804256,hold_and_refine,3.5,165.36107123875533,165.36107123875533,6.5,-8.43769498715119e-15,3.8914230819612046,1.2660983736353617,0.34932129572452253,0.8261847732370412,-0.02117738685501735,0.02117738685501735,0.0,0.0,0.16,0.16,0.30521235831517485,0.86900512450699,0.7458942758518573,-0.015008762864365477,0.004658809698280031
S1_short_window_prepare_i2,5.5,plan_generated,1,1,,7,0.07188050000695512,hold_and_refine,3.5,165.37922079502823,165.37922079502823,6.499999999999999,3.9968028886505635e-15,3.8885627150510063,1.2614056257423512,0.20385307518600884,0.4463163121462617,-0.01550935711878487,0.01550935711878487,0.0,0.0,0.16,0.16,0.2569860528924055,0.8569054203250626,0.7476818002044349,-0.012099704181927406,0.001787524352577563
S1_short_window_prepare_i2,6.0,plan_generated,1,1,,7,0.04988760000560433,hold_and_refine,3.5,165.3831406710626,165.3831406710626,6.499999999999997,1.5987211554602254e-14,3.8883988991131107,1.261051055008835,0.09652902350561146,0.17793395327068567,-0.012336951313153993,0.012336951313153993,0.0,0.0,0.16,0.16,0.22918047150265522,0.8464524175668603,0.7478688214593764,-0.010453002758202268,0.00018702125494152178
S2_ample_none_i1,0.0,plan_generated,1,1,,102,0.31062040000688285,new_joint_plan,2.5,166.49709026930094,166.49709026930094,5.5,0.6269650362949788,7.641974024172254,1.829230423889474,-2.1802378320288356,3.6954861530253083,0.06535054858656555,-0.06535054858656555,0.03924428097651904,-0.06651875075445554,0.16,0.16,0.4716269602267917,0.3839640814482089,0.5953986836628228,0.05063074811487561,-0.07126798300384385
S2_ample_none_i1,0.5,plan_generated,1,1,,7,0.27052560000447556,hold_and_refine,2.5,166.4238776349957,166.4238776349957,5.5,0.1829942448064905,7.316813603919155,2.066643157285018,2.0941135578615726,3.755912405449525,0.04543835868560256,-0.04543835868560256,-0.03769404404150831,-0.06760642329809144,0.16,0.16,0.4606768044715076,0.385916418363015,0.5341131032016732,0.0019523369148060632,-0.061285580461149625
S2_ample_none_i1,1.0,plan_generated,1,1,,7,0.23884990002261475,hold_and_refine;state_update_rejected,2.5,166.4238776349957,166.4238776349957,5.5,0.1829942448064905,7.316813603919155,2.066643157285018,1.8079934919667955,2.106633697077357,0.03151248361035575,-0.03151248361035575,-0.032543882855402315,-0.037919406547392426,0.16,0.16,0.4387112394090362,0.385916418363015,0.5341131032016732,0.0,0.0
S2_ample_none_i1,1.5,plan_generated,1,1,,7,0.21803899999940768,hold_and_refine,2.5,166.44405071544543,166.44405071544543,5.5,0.07542053580650965,7.254086360718969,2.2240111349282543,1.5188353107895218,2.6371578672510045,0.0295171097403485,-0.0295171097403485,-0.02733903559421139,-0.04746884161051808,0.16,0.16,0.41093199628687205,0.38507587334426846,0.4913472227006265,-0.0008405450187465302,-0.04276588050104668
S2_ample_none_i1,2.0,plan_generated,1,1,,7,0.19375069998204708,hold_and_refine,2.5,166.49940380778878,166.49940380778878,5.5,0.047441842644512455,7.2430875372865104,2.3384739442824953,1.2286229830328523,2.0490286890867173,0.019941146050514957,-0.019941146050514957,-0.02211521369459134,-0.03688251640356091,0.16,0.16,0.3803314518000144,0.3820634601555089,0.45900461369198353,-0.003012413188759555,-0.03234260900864294
S2_ample_none_i1,2.5,plan_generated,1,1,,7,0.18813710001995787,hold_and_refine,2.5,166.54972101829642,166.54972101829642,5.5,0.047441842644512455,7.2430875372865104,2.385008778131491,0.9452128769415327,1.5418518773238583,0.013380064829812069,-0.013380064829812069,-0.017013831784947586,-0.027753333791829447,0.16,0.16,0.3493550763777241,0.3783362593771636,0.4347658774716269,-0.0037272007783453187,-0.024238736220356605
S2_ample_none_i1,3.0,plan_generated,1,1,,7,0.17648289998760447,hold_and_refine,2.5,166.58391953412132,166.58391953412132,5.5,1.7008526089788525,8.668246217948248,2.3740652530675286,0.6966843151348591,1.1113131409740398,0.00902799689022451,-0.00902799689022451,-0.012540317672427461,-0.020003636537532715,0.16,0.16,0.31995701925194164,0.37468841768917627,0.4167719337379753,-0.0036478416879873188,-0.01799394373365165
S2_ample_none_i1,3.5,plan_generated,1,1,,7,0.12300259998301044,hold_and_refine,2.5,166.6028215572241,166.6028215572241,5.5,3.381758980156751,10.130347323913707,2.364614241516132,0.48579705106673654,0.75450951723834,0.0061905567284950055,-0.0061905567284950055,-0.008744346919201257,-0.01358117131029012,0.16,0.16,0.2935038252747864,0.3715380805053773,0.40355189424867893,-0.003150337183798979,-0.013220039489296342
S2_ample_none_i1,4.0,plan_generated,1,1,,7,0.09556410001823679,hold_and_refine,2.5,166.61124521988867,166.61124521988867,5.5,3.9028755162668887,10.382597782669034,2.3571265413698628,0.3125767803722446,0.469383307900444,0.004349962754241533,-0.004349962754241533,-0.005626382046700403,-0.008448899542207991,0.16,0.16,0.2707763183239794,0.36904218045662096,0.39392404794646474,-0.0024959000487563276,-0.009627846302214194
S2_ample_none_i1,4.5,plan_generated,1,1,,7,0.07428469997830689,hold_and_refine,2.5,166.61404075405636,166.61404075405636,5.499999999999999,3.9112948739365336,10.396960886291918,2.351535473034391,0.1770050650905253,0.2541536772645126,0.003149134085881116,-0.003149134085881116,-0.0031860911716294553,-0.004574766190761226,0.16,0.16,0.25204651450926324,0.36717849101146366,0.38691070542457184,-0.0018636894451573016,-0.007013342521892896
S2_ample_none_i1,5.0,plan_generated,1,1,,7,0.05163090000860393,hold_and_refine,2.5,166.6145551603645,166.6145551603645,5.499999999999997,3.9145217049489647,10.402483561000036,2.3474202225695064,0.07904577212911047,0.10663969249368191,0.002351108498515441,-0.002351108498515441,-0.0014228238983239885,-0.0019195144648862742,0.16,0.16,0.23719480838369078,0.36580674085650206,0.3816801082994744,-0.001371750154961604,-0.005230597125097436
S2_ample_none_i2,0.0,plan_generated,1,1,,102,0.30609070003265515,new_joint_plan,1.5,162.80088682820582,162.80088682820582,4.5,0.9044209693941561,8.561560035729851,2.173256978047953,0.504101883112631,2.546037850075809,0.0,-0.0,-0.009073833896027358,-0.045828681301364554,0.16,0.16,0.5783916064388326,0.327129749718653,0.30775232601598435,-0.006203583614680319,-0.02558100731734897
S2_ample_none_i2,0.5,plan_generated,1,1,,7,0.21648859995184466,hold_and_refine,1.5,163.00037994231002,163.00037994231002,4.5,0.8629562887078812,8.542303061056781,2.1098063894388206,0.4446629866786923,2.3736416726552774,-0.005349194917962561,0.005349194917962561,-0.00800393376021646,-0.04272555010779499,0.16,0.16,0.5495292407132691,0.31881753663097023,0.28660212981294025,-0.008312213087682763,-0.02115019620304409
S2_ample_none_i2,1.0,plan_generated,1,1,,7,0.19686840003123507,hold_and_refine,1.5,163.16217049585546,163.16217049585546,4.5,0.8530278951228709,8.540092308414753,2.0657055840503222,0.33813221370544216,1.8416779891039718,-0.008335300955212746,0.008335300955212746,-0.0060863798466979585,-0.03315020380387149,0.16,0.16,0.515619669089712,0.31001260854686,0.27190186135010735,-0.008804928084110208,-0.0147002684628329
S2_ample_none_i2,1.5,plan_generated,1,1,,7,0.17375659995013848,hold_and_refine,1.5,163.27511283566494,163.27511283566494,4.5,0.8530278951228709,8.540092308414753,2.0356077844479907,0.24686248246872272,1.3835176485365588,-0.009188547720372276,0.009188547720372276,-0.004443524684437009,-0.024903317673658058,0.16,0.16,0.48080352954303396,0.3016465093017211,0.2618692614826636,-0.008366099245138925,-0.010032599867443759
S2_ample_none_i2,2.0,plan_generated,1,1,,7,0.14749820000724867,hold_and_refine,1.5,163.34562977299584,163.34562977299584,4.5,3.218488253624936,10.768071304638422,2.015801477778341,0.17417365024388734,0.9947954868072664,-0.008892022499820356,0.008892022499820356,-0.003135125704389972,-0.017906318762530793,0.16,0.16,0.4458891223706873,0.2941247026531073,0.25526715925944704,-0.0075218066486137936,-0.006602102223216555
S2_ample_none_i2,2.5,plan_generated,1,1,,7,0.12300349998986349,hold_and_refine,1.5,163.38490423444756,163.38490423444756,4.5,3.545266161198146,11.89971470166692,2.0035369658673354,0.11819647176673279,0.673042797673138,-0.008022703632263803,0.008022703632263803,-0.00212753649180119,-0.012114770358116483,0.16,0.16,0.41177004208135215,0.2875789590778093,0.25117898862244514,-0.006545743575298024,-0.004088170637001898
S2_ample_none_i2,3.0,plan_generated,1,1,,7,0.1178209999925457,hold_and_refine,1.5,163.40373349429606,163.40373349429606,4.5,3.523772105325321,11.87408409123135,1.996647377937137,0.07542514859982587,0.4166018026022046,-0.0069246376446665415,0.0069246376446665415,-0.0013576526747968655,-0.007498832446839682,0.16,0.16,0.379291499733149,0.2819999191226885,0.248882459312379,-0.005579039955120768,-0.002296529310066131
S2_ample_none_i2,3.5,plan_generated,1,1,,7,0.07433730002958328,hold_and_refine,1.5,163.41077961981327,163.41077961981327,4.499999999999999,3.5153167547046706,11.861381965239172,1.9933323964033751,0.04293938073029303,0.22387746215086274,-0.00580192597853903,0.00580192597853903,-0.0007729088531452745,-0.004029794318715529,0.16,0.16,0.3491637165088619,0.2773025021112329,0.24777746546779172,-0.004697417011455596,-0.0011049938445872876
S2_ample_none_i2,4.0,plan_generated,1,1,,7,0.05132580001372844,hold_and_refine,1.5,163.41225637939226,163.41225637939226,4.499999999999997,3.513309984094125,11.856945168066158,1.9920406018715462,0.018465939319436412,0.09263311478226567,-0.004770639159012871,0.004770639159012871,-0.00033238690774985537,-0.001667396066080782,0.16,0.16,0.32191350499069693,0.2733644765672954,0.24734686729051544,-0.003938025543937518,-0.00043059817727628125
S2_ample_prepare_i1,0.0,plan_generated,1,1,,102,0.3166533999610692,new_joint_plan,2.5,166.49709026930094,166.49709026930094,5.5,0.6269650362949788,7.641974024172254,1.829230423889474,-2.1802378320288356,3.6954861530253083,0.06535054858656555,-0.06535054858656555,0.03924428097651904,-0.06651875075445554,0.16,0.16,0.4716269602267917,0.3839640814482089,0.5953986836628228,0.05063074811487561,-0.07126798300384385
S2_ample_prepare_i1,0.5,plan_generated,1,1,,7,0.2679700999869965,hold_and_refine,2.5,166.4238776349957,166.4238776349957,5.5,0.1829942448064905,7.316813603919155,2.066643157285018,2.0941135578615726,3.755912405449525,0.04543835868560256,-0.04543835868560256,-0.03769404404150831,-0.06760642329809144,0.16,0.16,0.4606768044715076,0.385916418363015,0.5341131032016732,0.0019523369148060632,-0.061285580461149625
S2_ample_prepare_i1,1.0,plan_generated,1,1,,7,0.2625080000143498,hold_and_refine;state_update_rejected,2.5,166.4238776349957,166.4238776349957,5.5,0.1829942448064905,7.316813603919155,2.066643157285018,1.8079934919667955,2.106633697077357,0.03151248361035575,-0.03151248361035575,-0.032543882855402315,-0.037919406547392426,0.16,0.16,0.4387112394090362,0.385916418363015,0.5341131032016732,0.0,0.0
S2_ample_prepare_i1,1.5,plan_generated,1,1,,7,0.21725169999990612,hold_and_refine,2.5,166.44388632199642,166.44388632199642,5.5,0.07539415579523823,7.254066813310414,2.224036231619584,1.5188353107895085,2.6371578672510045,0.029530809194429977,-0.029530809194429977,-0.02733903559421115,-0.04746884161051808,0.16,0.16,0.4111227176706139,0.3850827230713093,0.49134037297358574,-0.0008336952917056828,-0.04277273022808742
S2_ample_prepare_i1,2.0,plan_generated,1,1,,7,0.19607820000965148,hold_and_refine,2.5,166.4977251719816,166.4977251719816,5.5,0.047310430320600894,7.243006199719614,2.0166594958202113,1.2286243269492971,2.049024990721913,0.02010605423307271,-0.02010605423307271,-0.022115237885087347,-0.036882449832994435,0.16,0.16,0.383524285529662,0.38215271762994546,0.4589153979567635,-0.0029300054413638477,-0.03242497501682223
S2_ample_prepare_i1,2.5,plan_generated,1,1,,7,0.1715727000264451,hold_and_refine,2.5,166.54611934883025,166.54611934883025,5.5,0.047310430320600894,7.243006199719614,1.8922794003775065,0.9452240966061323,1.5418137481421885,0.013666053233906343,-0.013666053233906343,-0.01701403373891038,-0.02775264746655939,0.16,0.16,0.35763567779439287,0.3785679637892937,0.43453472442287655,-0.0035847538406517665,-0.024380673533886954
S2_ample_prepare_i1,3.0,plan_generated,1,1,,7,0.14787350001279265,hold_and_refine,2.5,166.57913223401982,166.57913223401982,5.5,1.7002826539882765,8.66784769306528,1.657449578173717,0.6967092697000933,1.1112360107209753,0.009283697652058944,-0.009283697652058944,-0.012540766854601678,-0.020002248192977554,0.16,0.16,0.3317118050828861,0.37504658936907587,0.4164154737049753,-0.0035213744202178265,-0.01811925071790127
S2_ample_prepare_i1,3.5,plan_generated,1,1,,7,0.06800160004058853,hold_and_refine,2.5,166.5976717819109,166.5976717819109,5.5,3.380243137892573,10.129190053274467,2.2712917686725835,0.48582917906638834,0.7544191429588334,0.006315541819846467,-0.006315541819846467,-0.00874492522319499,-0.013579544573259,0.16,0.16,0.30457217811412984,0.3719566647205562,0.40313660671878276,-0.0030899246485196485,-0.013278866986192517
S2_ample_prepare_i1,4.0,plan_generated,1,1,,7,0.043414799962192774,hold_and_refine,2.5,166.60605716601512,166.60605716601512,5.5,3.90470043419125,10.385537601120443,2.3584163194023624,0.3126067928604393,0.46930679522394725,0.00437737241248907,-0.00437737241248907,-0.005626922271487907,-0.00844752231403105,0.16,0.16,0.279745480136207,0.36947210646745404,0.39349906650177247,-0.002484558253102176,-0.009637540217010299
S2_ample_prepare_i1,4.5,plan_generated,1,1,,7,0.028939099982380867,hold_and_refine,2.5,166.6088749545162,166.6088749545162,5.499999999999999,3.913103324905528,10.399869240725518,2.3527807423999847,0.1770281521173023,0.2541015911096945,0.003124176467867739,-0.003124176467867739,-0.0031865067381114413,-0.004573828639974501,0.16,0.16,0.25892820764854524,0.36759358079999493,0.38650207141583715,-0.0018785256674591078,-0.00699699508593532
S2_ample_prepare_i1,5.0,plan_generated,1,1,,7,0.019285599992144853,hold_and_refine,2.5,166.60939956881074,166.60939956881074,5.499999999999997,3.916313674809487,10.40536237565227,2.3485838280438536,0.07906059083455654,0.1066116801737749,0.002301083538934293,-0.002301083538934293,-0.0014230906350220175,-0.001919010243127948,0.16,0.16,0.24224850920183585,0.3661946093479511,0.38130000795347935,-0.001398971452043818,-0.005202063462357798
S2_ample_prepare_i2,0.0,plan_generated,1,1,,102,0.1052792000118643,new_joint_plan,1.5,162.80088682820582,162.80088682820582,4.5,0.9044209693941561,8.561560035729851,2.173256978047953,0.504101883112631,2.546037850075809,0.0,-0.0,-0.009073833896027358,-0.045828681301364554,0.16,0.16,0.5783916064388326,0.327129749718653,0.30775232601598435,-0.006203583614680319,-0.02558100731734897
S2_ample_prepare_i2,0.5,plan_generated,1,1,,7,0.07965110003715381,hold_and_refine,1.5,163.00037994231002,163.00037994231002,4.5,0.8629562887078812,8.542303061056781,2.1098063894388206,0.4446629866786923,2.3736416726552774,-0.005349194917962561,0.005349194917962561,-0.00800393376021646,-0.04272555010779499,0.16,0.16,0.5495292407132691,0.31881753663097023,0.28660212981294025,-0.008312213087682763,-0.02115019620304409
S2_ample_prepare_i2,1.0,plan_generated,1,1,,7,0.067581599985715,hold_and_refine,1.5,163.16217049585546,163.16217049585546,4.5,0.8530278951228709,8.540092308414753,2.0657055840503222,0.33813221370544216,1.8416779891039718,-0.008335300955212746,0.008335300955212746,-0.0060863798466979585,-0.03315020380387149,0.16,0.16,0.515619669089712,0.31001260854686,0.27190186135010735,-0.008804928084110208,-0.0147002684628329
S2_ample_prepare_i2,1.5,plan_generated,1,1,,7,0.07603799999924377,hold_and_refine,1.5,163.27508674074826,163.27508674074826,4.5,0.8530278951228709,8.540092308414753,2.0356150627483762,0.24637814281020637,1.383517648536561,-0.009193399920629139,0.009193399920629139,-0.004434806570583714,-0.024903317673658096,0.16,0.16,0.4810574276649729,0.3016484422585193,0.261871687582792,-0.008364166288340746,-0.010030173767315353
S2_ample_prepare_i2,2.0,plan_generated,1,1,,7,0.06406010000500828,hold_and_refine,1.5,163.3457600249356,163.3457600249356,4.5,2.517537890149214,10.76807148956716,2.01593873209288,0.17120855305830632,0.9947964269277656,-0.00897872891569362,0.00897872891569362,-0.0030817539550495134,-0.01790633568469978,0.16,0.16,0.4502425553228907,0.2941099586118551,0.25531291069762657,-0.007538483646664151,-0.006558776885165429
S2_ample_prepare_i2,2.5,plan_generated,1,1,,7,0.04822649998823181,hold_and_refine,1.5,163.3854330870322,163.3854330870322,4.5,2.0712672667210157,10.357744349419288,1.8922794003775065,0.11358952505148959,0.6730548438233598,-0.008238642995153516,0.008238642995153516,-0.0020446114509268124,-0.012114987188820476,0.16,0.16,0.4235093293934045,0.2874977815957557,0.2513322353152121,-0.006612177016099452,-0.003980675382414478
S2_ample_prepare_i2,3.0,plan_generated,1,1,,7,0.03719410003395751,hold_and_refine,1.5,163.4046157041702,163.4046157041702,4.5,2.1118532321557986,10.40467887503301,1.657449578173717,0.0718721416358692,0.4166284832890189,-0.007198800457123004,0.007198800457123004,-0.0012936985494456457,-0.00749931269920234,0.16,0.16,0.39685333259328737,0.28181404318449255,0.24917132131165073,-0.005683738411263128,-0.0021609140035613594
S2_ample_prepare_i2,3.5,plan_generated,1,1,,7,0.03070010000374168,hold_and_refine,1.5,163.41179385811543,163.41179385811543,4.499999999999999,2.284755947754661,10.601508967657747,1.9945002788502575,0.04137569578716361,0.223908401094448,-0.006007968970889957,0.006007968970889957,-0.000744762524168945,-0.004030351219700064,0.16,0.16,0.36680305137192964,0.2770286072210406,0.24816675961675247,-0.004785435963451934,-0.001004561694898265
S2_ample_prepare_i2,4.0,plan_generated,1,1,,7,0.01817630004370585,hold_and_refine,1.5,163.41329025286072,163.41329025286072,4.499999999999997,2.2817931397090447,10.597840868198698,1.9933733021195335,0.017963152880299264,0.09265548985135261,-0.0048871491507097645,0.0048871491507097645,-0.0003233367518453867,-0.0016677988173243467,0.16,0.16,0.3373314707956695,0.27303822123365784,0.24779110070651117,-0.003990385987382772,-0.00037565891024129994
S2_collaborative_none_i1,0.0,plan_generated,1,1,,102,0.12553269998170435,new_joint_plan,2.5,166.53652451678772,166.53652451678772,5.5,0.2907757093069394,4.75308036624281,0.6714148742484323,2.2177137500000215,3.3838371684029735,0.10369562480164989,-0.10369562480164989,-0.03991884750000038,-0.06090906903125352,0.16,0.16,0.7483587111627374,0.3635550553174914,0.9096976530835483,0.030221721984158068,-0.09030234691645167
S2_collaborative_none_i1,0.5,plan_generated,1,1,,7,0.10362349997740239,hold_and_refine;state_update_rejected,2.5,166.53652451678772,166.53652451678772,5.5,0.2907757093069394,4.75308036624281,0.6714148742484323,2.1864372574097817,3.4592031718044294,0.12021225565457669,-0.12021225565457669,-0.03935587063337607,-0.06226565709247973,0.16,0.16,0.7592904117055503,0.3635550553174914,0.9096976530835483,0.0,0.0
S2_collaborative_none_i1,1.0,plan_generated,1,1,,7,0.08824730000924319,hold_and_refine;state_update_rejected,2.5,166.53652451678772,166.53652451678772,5.5,0.2907757093069394,4.75308036624281,0.6714148742484323,1.8577951547694354,3.4592031718044294,0.12556565455463764,-0.12556565455463764,-0.033440312785849836,-0.06226565709247973,0.16,0.16,0.7931038064606679,0.3635550553174914,0.9096976530835483,0.0,0.0
S2_collaborative_none_i1,1.5,plan_generated,1,1,,7,0.07998300000326708,hold_and_refine,2.5,165.56941948252197,165.56941948252197,5.5,0.013700574460027148,5.486710227258226,0.9921069337309532,1.5423547147106347,2.86746509385497,0.11199002160682149,-0.11199002160682149,-0.027762384864791424,-0.05161437168938946,0.16,0.16,0.7073567428690006,0.40385109841191896,0.8206178752107745,0.04029604309442758,-0.08907977787277388
S2_collaborative_none_i1,2.0,plan_generated,1,1,,7,0.0679043999989517,hold_and_refine;state_update_rejected,2.5,165.56941948252197,165.56941948252197,5.5,0.013700574460027148,5.486710227258226,0.9921069337309532,1.2399268161970947,1.958798696306621,0.09388771264655726,-0.09388771264655726,-0.022318682691547704,-0.035258376533519174,0.16,0.16,0.6074470429637181,0.40385109841191896,0.8206178752107745,0.0,0.0
